dates,APARCH_FHS,APARCH_Normal,APARCH_sTUDENT,caviar_AD,caviar_AS,caviar_IG,caviar_SAV,EGARCH-Norm,EGARCH-st,EGARCH_FHS,GARCH-FHS,Garch_Normal,Garch_Student,Historical-Simulation,Normal-Distribution,Riskmetrics,Weighted-Historical-Simulation
2000-05-05,-9.617474856,-8.946151493,-9.055594114,-6.720910162909317,-12.948790936392289,-9.208832176223,-8.752234155749246,-8.523339332788872,-9.051914813,-8.523339332788872,-8.603806202,-0.082363709,-10.79982994,-7.608693982589818,-6.647215163874887,-7.103415658851728,-10.869621843720504
2000-05-08,-8.698178326,-8.074385699,-8.236923307,-6.720782937462466,-7.441810608403416,-9.378435694808443,-10.967795642489827,-9.275486577001466,-8.190155171,-9.275486577001466,-9.372326616,-0.089069888,-11.40752595,-7.768963792048981,-6.679637884715772,-7.701679601081344,-11.010247056622712
2000-05-09,-11.90956467,-11.08628765,-11.07241325,-6.9907484698127655,-14.169811510501765,-12.763145126349578,-13.014207184145654,-11.106324725551474,-10.4547634,-11.106324725551474,-11.49582659,-0.100193506,-12.6252666,-6.833040062192639,-6.783406319979076,-8.138880389255021,-10.863395824023211
2000-05-10,-10.63683447,-9.891482352,-9.975291999,-6.991002634078063,-9.627755375072717,-11.25152755345644,-7.596911724682841,-9.10190210661548,-9.485453194,-9.10190210661548,-9.994826248,-0.092005295,-11.88900733,-8.117370738458252,-6.7777492338148,-6.8650101135534936,-8.798809939649596
2000-05-11,-12.80591988,-11.95057823,-11.94297481,-7.013416570714095,-16.342486256804907,-12.585879842697391,-11.081773618454696,-10.675585775258924,-11.17399495,-10.675585775258924,-11.48831173,-0.101448311,-12.74719735,-8.748933519985766,-6.871736563501985,-8.005304928074688,-10.619782506371893
2000-05-12,-11.38612195,-10.60950631,-10.70764191,-7.013690787672602,-9.627594338287803,-10.763324993157692,-8.835456783227851,-9.424996480838397,-9.983929957,-9.424996480838397,-10.19989797,-0.09387335,-12.19057125,-8.270884153724063,-6.873598495780584,-7.146499992525682,-10.535106272670784
2000-05-15,-10.29343204,-9.572078403,-9.744443258,-7.013963236813725,-7.996145160243213,-10.738720458036454,-8.406797064502761,-8.223094769950277,-9.259934038,-8.223094769950277,-9.187197741,-0.08699564,-11.47804816,-8.099869332078287,-6.87542520968595,-6.953218697903437,-11.946284330049584
2000-05-16,-9.270437756,-8.605213854,-8.830020584,-7.014237389645538,-6.340539679616328,-9.319567609108486,-4.888316595089739,-7.046767029733541,-8.462584843,-7.046767029733541,-8.164317987,-0.080622601,-10.77178681,-8.434044575796804,-6.876347383220768,-6.947203930253725,-10.299273573120889
2000-05-17,-8.407232334,-7.788301785,-8.044772738,-7.014513484187859,-5.416556837469996,-6.756846401342167,-5.010769808549273,-6.291864369564556,-7.755843186,-6.291864369564556,-7.278833943,-0.075323312,-10.09002299,-8.220156289951971,-6.86172991614715,-6.9628077648787725,-8.747826860940378
2000-05-18,-9.52573607,-8.840051048,-9.012530704,-7.014787071264609,-10.447761373342445,-8.83634765089278,-7.887949138270769,-7.607748250034711,-8.748354945,-7.607748250034711,-8.226714118,-0.078150935,-10.3537632,-8.108055424692282,-6.90200239323795,-7.392433017742325,-10.206924083747747
2000-05-19,-10.52302617,-9.800078697,-9.918569998,-7.015062777149652,-13.91869517789517,-9.133349502534042,-9.26518196408102,-8.521175717410967,-9.666031298,-8.521175717410967,-8.90196725,-0.08184508,-10.6899948,-6.535093357088255,-6.921618551002636,-7.466415554417843,-10.168358423415452
2000-05-22,-10.71973708,-9.9986832,-10.12268997,-7.015339187828672,-13.002203867785564,-8.992538556384753,-8.513952771525153,-8.66449980361234,-10.01767647,-8.66449980361234,-8.830965506,-0.081459846,-10.62128973,-7.1197549462848695,-6.902338527254271,-7.259515924023313,-11.61559900390526
2000-05-23,-9.624713149,-8.95994378,-9.147862515,-7.015615127273618,-8.331069268077117,-8.761420314147161,-8.621521869257215,-8.242824670051707,-9.026271904,-8.242824670051707,-8.264903683,-0.078944961,-10.30840592,-9.108920213886492,-6.8946741822540645,-7.213233125157436,-10.084566533832431
2000-05-24,-13.37753067,-12.4986019,-12.47651672,-7.430194308587734,-16.79320667130211,-10.70102873420183,-12.56471104968008,-11.098358340701518,-11.61417685,-11.098358340701518,-11.71125793,-0.099630287,-12.32876616,-6.148285946194064,-7.049133017767117,-8.705955323181879,-8.249550317724847
2000-05-25,-11.87011755,-11.07396047,-11.16591903,-7.430209119273504,-9.90102943834785,-15.796934195927571,-10.558446483779948,-11.745611941536232,-10.28249536,-11.745611941536232,-12.45199295,-0.124392035,-13.40727406,-6.348345762420628,-7.121488211314535,-8.713784862523926,-12.481468587046278
2000-05-26,-10.87216576,-10.11107387,-10.27821653,-7.430924652754123,-8.953078369050889,-10.312027816738578,-9.807297186420277,-10.103972156619072,-9.704377618,-10.103972156619072,-11.28115052,-0.110423257,-12.72434314,-6.964215474490309,-7.115531727207366,-7.203894840182218,-11.313781946291709
2000-05-30,-9.753097446,-9.054691381,-9.280868977,-7.431640062582479,-7.020666521022966,-9.884706697844784,-7.2225414435004,-8.442063303665586,-8.794422216,-8.442063303665586,-9.952438127,-0.098421951,-12.08467238,-7.621331983210333,-7.114567372241357,-7.1802297065937,-12.231615379876237
2000-05-31,-8.811987767,-8.165547679,-8.428973424,-7.431652731453271,-8.668939676456656,-10.652640380916448,-11.958220645854148,-10.419945079508162,-7.948932496,-10.419945079508162,-11.62346624,-0.118554038,-13.23243401,-7.41568994770568,-7.172572555886474,-8.761216197726085,-12.9120550097683
2000-06-01,-10.28233103,-9.519009748,-9.679820065,-7.432371686523889,-11.198898692563002,-4.682737014322497e+53,-11.473286200191213,-10.793353890856196,-9.178346162,-10.793353890856196,-11.75723795,-0.115002082,-13.1973047,-5.645011590691959,-7.217372477978754,-7.808150007872262,-17.977659671487544
2000-06-02,-9.256632593,-8.555955172,-8.769436611,-7.433090581544282,-7.147768334570821,-11.550339158094433,-12.677210161267734,-10.891258785829688,-8.290166029,-10.891258785829688,-11.62991755,-0.121369524,-13.50106369,-8.335561412351879,-7.252775651801662,-8.281206526088157,-9.4029417385535
2000-06-05,-8.395666992,-7.747003423,-7.99319288,-7.433810519940224,-5.481972433136312,-10.408656294462164,-12.120206715957591,-10.911830276001426,-7.559925382,-10.911830276001426,-11.49982334,-0.11695581,-13.50713509,-7.293667371578021,-7.237914239475397,-7.979612159745759,-10.132054827196953
2000-06-06,-8.234981908,-7.579236469,-7.818902993,-7.434532547295112,-7.346720974163576,-11.37620660333602,-9.054904621733655,-9.851227831703806,-7.653488275,-9.851227831703806,-10.58929314,-0.105667392,-12.90935134,-8.943880558213275,-7.255300130496824,-7.412682238411866,-10.11283168338946
2000-06-07,-8.715725868,-8.044952191,-8.240022072,-7.435256791935163,-9.468675465192598,-10.028318299735949,-8.574169050194,-9.530219542046304,-8.210491057,-9.530219542046304,-10.05948003,-0.099730497,-12.56614529,-7.305327935134464,-7.257416030854166,-7.556638792181376,-11.957655922133377
2000-06-08,-7.943073521,-7.319146241,-7.542992979,-7.435981877443203,-7.067163405679612,-9.61535450101995,-9.471239095124966,-8.567906946093334,-7.526025703,-8.567906946093334,-8.968091296,-0.090810007,-12.03457994,-8.399630509099932,-7.255106888473881,-7.490914103175465,-9.7788381091885
2000-06-09,-7.298683611,-6.713446084,-6.951900067,-7.436708776693213,-5.961229988806522,-9.603164272092432,-6.723827315737379,-7.656399076406597,-6.961234026,-7.656399076406597,-8.09803103,-0.081561914,-11.44967868,-9.883188339587628,-7.228146079672512,-7.3777933997756735,-11.495401155428938
2000-06-12,-6.763549225,-6.21014607,-6.452387869,-7.437437350578134,-5.321973197013969,-9.09741792762767,-10.09317142830051,-6.8737458968896,-6.482845209,-6.8737458968896,-7.292988657,-0.073194211,-10.86604319,-7.382046473023653,-7.2261928786401,-7.357225811916388,-12.356525302228471
2000-06-13,-7.857712486,-7.243077001,-7.396854748,-7.438171317046224,-9.18706766447089,-8.916774023633565,-7.521187727719248,-7.669014797616852,-7.414470753,-7.669014797616852,-7.851542967,-0.076306904,-10.79164328,-6.828104348913069,-7.255309257556249,-7.604130910791294,-8.520211122156057
2000-06-14,-7.227665966,-6.65011976,-6.828241852,-7.438899120967403,-6.682907221779868,-9.29632222294546,-9.084697417570538,-7.959895795503398,-6.829940995,-7.959895795503398,-7.918282446,-0.079511653,-10.79578679,-6.884962213295357,-7.2658300142704,-7.791712515536232,-12.308423660212789
2000-06-15,-6.70471952,-6.157657367,-6.348122201,-7.439636160722913,-5.833969760021708,-9.038061850945097,-6.437858176210381,-7.002574484709579,-6.379586773,-7.002574484709579,-7.290240074,-0.071838429,-10.21102093,-7.762539850249739,-7.268741343224877,-7.3521350587870415,-10.615999768026809
2000-06-16,-6.272543463,-5.750441923,-5.944168703,-7.440369086757088,-5.385341693697336,-8.605659381613826,-6.536338783728107,-6.679111187538895,-5.973752944,-6.679111187538895,-6.780736342,-0.067154098,-9.738178765,-7.848985759344946,-7.266125580977158,-7.430837567204463,-12.496348982718612
2000-06-19,-5.916907129,-5.415167812,-5.605504723,-7.441105657273167,-4.809224010261284,-8.343307074435184,-6.5532792352596925,-6.509528362952475,-5.624040899,-6.509528362952475,-6.472712522,-0.063690352,-9.265706568,-7.333894490095571,-7.22863847706473,-7.412102203454914,-11.247992757971334
2000-06-20,-5.62545868,-5.140271371,-5.322560405,-7.4418434348518,-4.689858718715249,-8.378170333534792,-7.448935354522673,-6.263172817856613,-5.324281461,-6.263172817856613,-6.156381526,-0.056857656,-8.749162127,-8.879711958800433,-7.221746773459297,-7.372335804189027,-9.2623484023857
2000-06-21,-6.506017103,-5.966083438,-6.080631351,-7.442582068765019,-7.776446795803632,-8.005154913618217,-6.995310862794314,-6.830302461413673,-6.104032468,-6.830302461413673,-6.598017083,-0.062640684,-8.669840005,-8.341670944211991,-7.221784581898351,-7.468448516308114,-9.343603577656008
2000-06-22,-6.108846203,-5.592535396,-5.719777002,-7.443322075236001,-6.277215013563009,-7.953329464052419,-6.75118287049175,-5.967345821282248,-5.753798002,-5.967345821282248,-6.025826046,-0.058031716,-8.049485252,-8.445557493763134,-7.224013996723797,-7.314470684067642,-9.14937006854888
2000-06-23,-7.873864844,-7.266644203,-7.292159541,-7.444067380648245,-10.551948697035613,-7.839902704411769,-7.959336569309514,-7.404083380989466,-7.143733168,-7.404083380989466,-7.438248489,-0.069609928,-8.750043515,-7.538518386090343,-7.275907446893809,-7.7476965881172655,-11.067272663083497
2000-06-26,-8.390638867,-7.771819601,-7.793991512,-7.444812594623726,-11.355372863556436,-7.880666764685014,-8.042684479742197,-7.7704243509438,-7.76597246,-7.7704243509438,-7.604736536,-0.071928818,-8.761369638,-8.763375639683883,-7.30703272621657,-7.556198452186178,-9.359950275166328
2000-06-27,-7.671624794,-7.090913475,-7.164515814,-7.445554341947667,-7.983724211338157,-8.41519420255221,-7.653848267984213,-6.671721099685544,-7.175674503,-6.671721099685544,-6.838292391,-0.065093283,-8.37786685,-7.655726739905923,-7.3070103285676575,-7.345292116230043,-14.104465475154765
2000-06-28,-7.308628257,-6.745096653,-6.847837515,-7.446305789393786,-7.590213611098514,-7.948494557976102,-5.499420739658044,-6.378766353880842,-7.036205329,-6.378766353880842,-6.450681148,-0.061609629,-7.914995908,-7.463678997798226,-7.311971962384171,-7.362879746497647,-10.369001730609744
2000-06-29,-6.77178967,-6.236389915,-6.364639,-7.447053685921102,-7.047822684634201,-7.207113619660389,-6.140826281255682,-6.2120197327276605,-6.535337974,-6.2120197327276605,-6.104471665,-0.059303633,-7.711317098,-5.686682868515569,-7.303776349340964,-7.425111272365992,-7.942998348908611
2000-06-30,-8.015582918,-7.403050847,-7.462571896,-7.447804892409845,-9.775934703716043,-7.301786619527591,-7.859487623203336,-7.364991472697948,-7.555422326,-7.364991472697948,-7.173586398,-0.06746548,-8.167628773,-6.930499320011919,-7.339363214020761,-7.664794577116577,-13.429715871491211
2000-07-03,-7.359038008,-6.783331564,-6.883837452,-7.448555698965599,-7.083530898449869,-7.177671341124256,-8.58295565040888,-7.44785116009706,-6.957702139,-7.44785116009706,-7.074212453,-0.069573368,-8.293393329,-9.511330752763516,-7.338351769783767,-7.680467700363804,-9.232496418005905
2000-07-05,-6.813570023,-6.268102027,-6.394988373,-7.4493127404768416,-5.814536112967877,-6.950915861232114,-7.152387077177089,-7.026111285758971,-6.473183707,-7.026111285758971,-6.688641386,-0.064943154,-7.931476532,-7.913483368928137,-7.3356193021261795,-7.430524631495044,-11.263978144322232
2000-07-06,-8.376857804,-7.739994837,-7.780814935,-7.450069245222254,-10.304748671933112,-7.7003450205671164,-8.720600194719884,-8.172156031854588,-7.720553396,-8.172156031854588,-7.864429913,-0.073942052,-8.55319353,-6.389283964275975,-7.386224544183673,-7.802719786107269,-9.35226412124143
2000-07-07,-7.660127636,-7.064342752,-7.153347319,-7.450824722085772,-7.263085655660514,-9.707015395675574,-9.835571883117382,-8.251478038143643,-7.089451145,-8.251478038143643,-7.8210265,-0.077512758,-8.805798539,-9.15591193943892,-7.377048562234031,-7.854546678857388,-9.532538984453724
2000-07-10,-7.063427874,-6.501454364,-6.622423615,-7.451578401060075,-6.134343619353289,-7.65214494174264,-7.194672839048056,-7.423018444811194,-6.593551239,-7.423018444811194,-7.244415499,-0.070220415,-8.469456585,-8.581858590346311,-7.370561430302101,-7.435755358833567,-9.18395113910561
2000-07-11,-8.048775853,-7.428649839,-7.497975193,-7.490279971463024,-9.32010694133406,-8.392736059433897,-7.973593403386197,-8.04562857820768,-7.484061187,-8.04562857820768,-7.78475305,-0.073549551,-8.676294691,-8.41845935646348,-7.405030486634314,-7.698237773109401,-11.45206986012622
2000-07-12,-7.85872353,-7.2588924,-7.351773534,-7.491736385154974,-8.95533538128767,-7.711446946784693,-6.851400034588671,-7.618341153201891,-7.532655187,-7.618341153201891,-7.305838538,-0.069847329,-8.44233753,-8.722999527817452,-7.420057567371558,-7.491535584558761,-10.65862843456858
2000-07-13,-7.228506903,-6.663283186,-6.790115922,-7.493202737868687,-6.653874952530259,-7.250720075141608,-7.323120255951748,-7.32788130561133,-6.94998962,-7.32788130561133,-6.898218643,-0.067658808,-8.312768628,-8.46470878064387,-7.412792051018695,-7.609560068636267,-8.581533309675295
2000-07-14,-6.705415954,-6.168565813,-6.315992973,-7.494667640061356,-5.698806138552478,-7.055498703711974,-7.0030186041622615,-7.071358290713453,-6.461229481,-7.071358290713453,-6.638087706,-0.064617921,-8.105385538,-8.59557215135667,-7.3975879649028276,-7.541200506645022,-10.160306334008885
2000-07-17,-6.273117736,-5.759442313,-5.91718963,-7.49613688665906,-4.821604490104725,-7.799191916756897,-8.784291683637754,-7.728386298697769,-6.015428978,-7.728386298697769,-7.288055772,-0.07192878,-8.465985088,-7.688850560162765,-7.358705776847017,-7.867680741288114,-13.673634242048347
2000-07-18,-5.917378676,-5.422562352,-5.582929853,-7.497603816498856,-5.043633589962769,-7.282110617287404,-7.504322922527495,-7.372697734176061,-5.659627276,-7.372697734176061,-6.957597724,-0.067772831,-8.222349433,-6.989703982944205,-7.358533010366866,-7.527868997934253,-11.158041708228769
2000-07-19,-7.193604361,-6.619159217,-6.696324913,-7.499082717852279,-8.655671033330513,-7.162449210281975,-8.162578669290122,-7.986056402044162,-6.702362109,-7.986056402044162,-7.550151691,-0.071391126,-8.428182108,-6.889178872193214,-7.363499364359416,-7.703229397534131,-8.238116871852146
2000-07-20,-6.834644616,-6.287520333,-6.389587896,-7.500561583082376,-7.471495126725125,-6.989761851612838,-6.17137015793572,-7.224469873573279,-6.551671355,-7.224469873573279,-6.911500079,-0.066348178,-8.12208818,-7.792135984413925,-7.369465769714976,-7.446239886000312,-9.819421928102622
2000-07-21,-6.379739982,-5.857650446,-5.978998015,-7.502042349588417,-7.567306444199875,-7.187161907433083,-6.731403588697048,-7.498444797212438,-6.099426653,-7.498444797212438,-7.068839731,-0.06973654,-8.286580739,-8.813887632151781,-7.344434930870672,-7.771694225346573,-9.749383368472264
2000-07-24,-6.737097398,-6.18090877,-6.281770979,-7.503528252339402,-7.470249045081528,-6.9944772873485945,-7.172099345449359,-7.474262998033108,-6.507675374,-7.474262998033108,-7.036864595,-0.067214151,-8.130983093,-8.764069185327985,-7.361774816757267,-7.523699369975672,-11.513686220676677
2000-07-25,-7.549901034,-6.95932657,-7.020125579,-7.505013259747258,-9.331554527925128,-7.777792255737742,-7.700073905738258,-7.837676135224517,-7.249350162,-7.837676135224517,-7.356045738,-0.069871702,-8.252117739,-7.789086120878193,-7.3923923700069745,-7.65562593840997,-9.941589855419084
2000-07-26,-6.97189667,-6.414192112,-6.509950536,-7.50650188118444,-7.26929470325049,-7.121404397676413,-7.92271272515214,-7.530643997731237,-6.705833048,-7.530643997731237,-6.970143472,-0.068571547,-8.187420172,-6.551769483296784,-7.369821781908914,-7.655363682301639,-9.71582014733084
2000-07-27,-6.493112253,-5.962348336,-6.080161864,-7.507997283504157,-6.404967062368001,-7.9190179245767105,-6.050203943643529,-6.753689455914757,-6.269329475,-6.753689455914757,-6.511252788,-0.06313148,-7.860165721,-6.9519521897104,-7.36971291070066,-7.461174110335126,-9.436361095867206
2000-07-28,-6.328448004,-5.80401431,-5.92790416,-7.509494086955914,-6.199725176923528,-6.685386508421832,-5.401488979229249,-6.399076644190401,-6.239547551,-6.399076644190401,-6.198739806,-0.059521934,-7.589898613,-7.996905417213261,-7.371872886021485,-7.467875665046123,-9.387333014994942
2000-07-31,-10.52869452,-9.800025875,-9.691855495,-7.758464261315611,-13.340519508555811,-7.8540895575060095,-7.963714795406828,-9.468954344412465,-9.150907024,-9.468954344412465,-9.971525959,-0.091599359,-9.664382509,-8.093587746276786,-7.491282460701037,-8.794067859353241,-11.580140945548512
2000-08-01,-9.463887929,-8.792553706,-8.77971422,-7.760204404883828,-9.59396996915885,-9.372202798301563,-8.063304781988178,-8.895662248308556,-8.297074415,-8.895662248308556,-9.128838488,-0.088677097,-9.652957867,-8.377147593219819,-7.488373962005577,-7.911299464336444,-10.155595785742516
2000-08-02,-9.889001765,-9.177978615,-9.182589397,-7.761951932425191,-9.24207365300901,-7.903780658751298,-9.440835206287211,-9.104429693172891,-8.880327093,-9.104429693172891,-9.186381838,-0.086770009,-9.657430054,-7.147199628111111,-7.526427696283584,-7.834403380799028,-10.212570715197293
2000-08-03,-10.26105677,-9.540874322,-9.562156425,-7.763695995600321,-12.291610940334582,-8.234522822390046,-9.206896972295374,-9.212225006593098,-9.402111383,-9.212225006593098,-9.173792452,-0.086973014,-9.762575802,-7.842158618556391,-7.565658904891114,-7.871710633066972,-11.71051563627906
2000-08-04,-9.238743134,-8.574355635,-8.66897816,-7.765452669622848,-8.227348101445434,-7.964952429958216,-10.10014730225806,-9.329163080364037,-8.491163519,-9.329163080364037,-9.195026449,-0.09154271,-10.14571566,-7.185099527724013,-7.539745811994026,-8.22500640759782,-10.198992976833582
2000-08-07,-8.38068101,-7.762429258,-7.907691271,-7.767209668993739,-6.003450783588521,-9.978577259234182,-8.690444851060418,-8.580416023695534,-7.769835414,-8.580416023695534,-8.55924664,-0.084019301,-9.76921505,-9.3061779544381,-7.522306508895929,-7.675507512445527,-10.387783017423155
2000-08-08,-7.663317146,-7.08307291,-7.260918556,-7.727924180163444,-5.62602422453733,-7.8867754334449875,-6.714880120654335,-7.641618539066834,-7.17054359,-7.641618539066834,-7.810194076,-0.076529407,-9.358961979,-6.841150492821837,-7.486525160826672,-7.570533207646012,-8.626087088576643
2000-08-09,-7.386632161,-6.815168823,-7.000660142,-7.728983127631802,-6.574092544622081,-7.563371842727886,-6.014919281491558,-7.197753499127539,-7.112359129,-7.197753499127539,-7.327384849,-0.071044094,-9.027889249,-10.903964527278184,-7.478537680308396,-7.570630744265009,-11.511399318379413
2000-08-10,-6.836446959,-6.294515095,-6.493524718,-7.730040797142031,-5.384237767317205,-7.570047027464226,-7.627685753630314,-7.280364866838971,-6.584629026,-7.280364866838971,-7.171977164,-0.068453623,-8.978483088,-8.598806905947608,-7.480510655179877,-7.801234237953028,-11.558478891206576
