dates,APARCH_FHS,APARCH_Normal,APARCH_sTUDENT,caviar_AD,caviar_AS,caviar_IG,caviar_SAV,EGARCH-Norm,EGARCH_FHS,EGARCH_St,GARCH-FHS,Garch_Normal,Garch_Student,Historical-Simulation,Normal-Distribution,Riskmetrics,Weighted-Historical-Simulation
2000-05-05,-7.908641549,-7.367341805,-8.665254805,-7.15253053745804,-9.306567553026396,-11.426591101301836,-9.166957106244473,-9.823538200083236,-9.823538200083236,-10.68272987,-11.2532551,-0.09994188,-12.35973092,-8.072391100130258,-6.986509833065707,-6.726580193184075,-13.308652789773715
2000-05-08,-7.043157113,-6.524613228,-7.645877193,-7.1555181574999,-10.242608580707197,-10.32181316312665,-9.631533065726364,-9.46237090216853,-9.46237090216853,-10.3819637,-11.00881577,-0.096684684,-12.12747648,-7.132705955365447,-6.985060358956227,-6.750002274173924,-8.625874610023555
2000-05-09,-6.535173743,-6.011728664,-6.960411493,-7.159273338252861,-7.728423855144216,-9.595559755036671,-6.001648658885521,-9.361871754020235,-9.361871754020235,-10.23493515,-10.86897906,-0.094142704,-11.95025619,-7.824917679389356,-6.9996651739503,-6.814349232579295,-12.7160863777651
2000-05-10,-6.551279361,-5.99111257,-6.82717572,-7.161515375432569,-10.042325650588143,-9.157707086252048,-9.198291994365368,-9.341930585044912,-9.341930585044912,-10.22268207,-10.75795856,-0.092719778,-11.84639857,-7.982325847211632,-7.012720616291791,-6.939805765659024,-11.091010985189245
2000-05-11,-6.348443656,-5.784002623,-6.516295854,-7.164522503498714,-9.509730751857006,-8.784131576765462,-9.024458133171896,-9.295138556669263,-9.295138556669263,-10.19366148,-10.624122,-0.090786833,-11.73008537,-7.565366289106858,-7.007171166558368,-6.875995526564753,-8.617173613501002
2000-05-12,-5.946964256,-5.394844248,-6.019941295,-7.1675371267950645,-6.092511175537368,-7.936917437920949,-8.891547722839839,-9.035470883639585,-9.035470883639585,-10.08848685,-10.36835422,-0.088934249,-11.59089707,-8.26658870385977,-7.005479208802807,-6.883742320644579,-9.310479508805669
2000-05-15,-5.533376206,-4.998944208,-5.523734894,-7.170555698734408,-8.978489031793934,-12.01238975183846,-8.322971888023853,-8.871305243747324,-8.871305243747324,-9.905690382,-10.22476467,-0.086144172,-11.42586191,-7.989061135368851,-7.000572863791537,-6.780509908084468,-9.521594083207829
2000-05-16,-5.206800082,-4.690771342,-5.127708867,-7.173582137132184,-8.05488627566818,-6.955322946368106,-7.56514101523131,-8.611342301112705,-8.611342301112705,-9.66114187,-10.05555315,-0.083511531,-11.25252085,-8.719710948530546,-7.000542266741956,-6.751318765555294,-12.307797602138972
2000-05-17,-4.966960768,-4.46620437,-4.829770603,-7.176617191261297,-4.5442866247483575,-6.145408433255914,-6.639616604348181,-8.315716979412574,-8.315716979412574,-9.372602943,-9.902797504,-0.080989062,-11.08844272,-8.991852697685877,-6.993722355220694,-6.734530711057216,-11.613729212312576
2000-05-18,-5.456144432,-4.922924367,-5.355788816,-7.179656536113524,-7.191887457486935,-6.075656931671968,-6.870227599184854,-8.417231848674481,-8.417231848674481,-9.380694546,-9.882080021,-0.079826807,-11.02313976,-6.818097080723798,-7.008477203121164,-6.908265737513536,-8.371934754526475
2000-05-19,-5.543054483,-5.005389155,-5.434221233,-7.182700982587808,-7.355599197268826,-6.097846051420564,-6.899673461802727,-8.375716373507037,-8.375716373507037,-9.343025014,-9.780806113,-0.078521622,-10.93952956,-8.309083134858907,-7.023053012312328,-6.8689107888694005,-10.794699921410894
2000-05-22,-5.426728185,-4.884061125,-5.27422781,-7.185755517123106,-7.179045861734568,-5.89761670144933,-6.437774718157049,-8.152711944387407,-8.152711944387407,-9.212300161,-9.544957089,-0.05977969,-10.78127975,-8.443397712986254,-7.02654810153614,-6.821270234767527,-11.881135482650476
2000-05-23,-5.249260964,-4.717063384,-5.062714247,-7.188813078132259,-10.39698775857047,-5.515413361370361,-6.235167376226158,-7.98323525877899,-7.98323525877899,-9.062876402,-6.664602088,-0.056496018,-6.329797205,-9.406485587601804,-7.032336965127086,-6.78405744843332,-10.44263395111433
2000-05-24,-5.187046152,-4.652339995,-4.974275331,-7.191880104021668,-5.938062309059239,-4.846040919570824,-6.016541334509345,-7.847477548093419,-7.847477548093419,-8.933296559,-6.426470566,-0.055386855,-6.21003752,-7.870914248891919,-7.041412550702197,-6.802470383367812,-9.786904107059494
2000-05-25,-5.467595802,-4.923540297,-5.301444741,-7.194953454260317,-5.781694039032961,-6.178416758399861,-6.723724202262224,-7.848038116979162,-7.848038116979162,-9.035384161,-6.630139341,-0.057182335,-6.740958947,-7.154093324279693,-7.046513708264927,-7.071165544082022,-9.266439568781122
2000-05-26,-8.801597285,-8.211595569,-9.331474519,-7.198031567432837,-9.184966110191144,-8.609552005272253,-8.603015695515243,-8.694827968225585,-8.694827968225585,-9.532777757,-9.689627961,-0.078489537,-10.83052789,-7.471875676886523,-7.111756201188755,-7.7157371214434205,-10.71746917934573
2000-05-30,-7.761747931,-7.207736911,-8.19889429,-7.201116035390593,-6.998254189850809,-8.252296483615785,-7.443653059707286,-8.187379974299352,-8.187379974299352,-9.256661623,-9.342843853,-0.076125417,-10.64610615,-7.154275861058187,-7.111843837529503,-6.80069927140012,-9.175819827275266
2000-05-31,-7.106860974,-6.556431391,-7.423044502,-7.204208386375245,-8.634107090281013,-8.030576981154196,-7.487897830874438,-8.126156758179409,-8.126156758179409,-9.270018463,-9.230165165,-0.075420629,-10.59182759,-7.066766467372079,-7.094217392746423,-7.031959665364758,-8.683767840323261
2000-06-01,-6.479168686,-5.9405748,-6.685513678,-7.207308520600073,-7.777928759539313,-7.384156159134467,-6.363775523773029,-8.07186294275377,-8.07186294275377,-9.096585764,-9.127445309,-0.073533057,-10.44597673,-8.30177722486501,-7.0910632115774055,-6.821562424451379,-11.089365838633434
2000-06-02,-6.161746575,-5.620308692,-6.26946157,-7.210414461299387,-6.677246719334692,-7.787048913631448,-7.5708702355700925,-7.955696068668839,-7.955696068668839,-9.109108204,-8.961970043,-0.073106007,-10.3818783,-7.812324058333735,-7.0967269221456375,-7.028754632232396,-7.840458147890967
2000-06-05,-5.841878466,-5.300393734,-5.861372093,-7.21352568713618,-7.438436278884357,-7.1376552637338495,-7.680164970841493,-7.934187278684125,-7.934187278684125,-9.086344624,-8.836000517,-0.072120885,-10.29974551,-7.489468098936676,-7.091750551793339,-6.974519080170016,-12.392175170422853
2000-06-06,-5.434903398,-4.912683072,-5.385031195,-7.21664716679284,-7.226690856031741,-6.654337969397447,-6.994480249908243,-7.736188199225848,-7.736188199225848,-8.824713027,-6.903610437,-0.060717951,-6.916919587,-8.144599093426928,-7.082951198944452,-6.803675051097423,-9.74449401445943
2000-06-07,-5.744831791,-5.204357925,-5.696069521,-7.219771271515376,-7.874681308318932,-7.053809936628484,-7.756312858188325,-7.824224060134514,-7.824224060134514,-8.957768524,-8.577353258,-0.071071102,-10.11004957,-6.77455631842149,-7.067436729277308,-7.1762043179224335,-12.205996207032642
2000-06-08,-5.376217641,-4.852834223,-5.270589822,-7.222906677249658,-7.15204309586716,-6.672808421767486,-7.4242238541335235,-7.688319016388034,-7.688319016388034,-8.751325304,-6.91168904,-0.061116452,-9.916153858,-6.358958296653518,-7.048924651521574,-6.831528426567174,-9.740029810080763
2000-06-09,-5.57463126,-5.038824467,-5.475390495,-7.226043566363531,-7.514635682876288,-10.180127030500278,-7.411060184242786,-7.779076868013906,-7.779076868013906,-8.681462211,-6.977247528,-0.060917809,-9.737574802,-6.465673777454256,-7.06374625096918,-6.940820479771238,-9.374874340023734
2000-06-12,-5.233701567,-4.71695686,-5.08815091,-7.229191979424249,-8.694088529134495,-6.131494482524831,-6.445728938551677,-7.419862262702815,-7.419862262702815,-8.367407219,-6.554393617,-0.055666733,-6.568989481,-7.125780661837439,-7.06432641859492,-6.802073218995312,-9.299535599311264
2000-06-13,-5.712697682,-5.178930777,-5.642098762,-7.232344097021581,-7.233980156820158,-6.239661927111585,-6.058681969789971,-7.573622337258221,-7.573622337258221,-8.425677732,-6.741548654,-0.059100473,-6.820616276,-6.993985357007068,-7.076763512360526,-6.979265135181391,-10.054177796931082
2000-06-14,-5.365602245,-4.845896888,-5.242597435,-7.235507121756251,-6.263300079974585,-5.921565940378947,-6.489794711324201,-7.2460374229760705,-7.2460374229760705,-8.154946656,-6.417710789,-0.057058543,-6.520625678,-8.339873840486977,-7.075092785354637,-6.834658221376463,-10.062630702078769
2000-06-15,-5.6142508,-5.076504665,-5.505734282,-7.238675869253074,-7.471759519948704,-6.424729907962136,-5.415390457655774,-7.317993192613069,-7.317993192613069,-8.259206226,-6.682432955,-0.066159849,-7.023218974,-7.385077801474515,-7.082693041172581,-7.130148182736511,-9.042538857809934
2000-06-16,-5.440894182,-4.907767817,-5.297631362,-7.241849517166004,-6.824031134868852,-6.524078452084277,-7.414948906703995,-7.343044125551374,-7.343044125551374,-8.241475161,-6.670025059,-0.065648126,-6.995709701,-7.888184517652258,-7.068782140906951,-6.936696460869098,-9.51699466755557
2000-06-19,-5.135432027,-4.621384906,-4.95509287,-7.245031485877632,-6.414377178658162,-5.987943972552867,-6.53659100278504,-7.05506158279305,-7.05506158279305,-7.804540502,-6.439661644,-0.057658321,-6.581330787,-7.285827853645463,-7.045480564421054,-6.764316287161925,-10.698757284311824
2000-06-20,-4.956070459,-4.452040543,-4.743466996,-7.248214997359984,-6.658676935019947,-5.728700629576334,-6.31316697757628,-6.838905272351179,-6.838905272351179,-7.51087128,-6.214719825,-0.05579626,-6.350755256,-7.278783324576558,-7.0405924211776805,-6.822744339415499,-7.476185405729848
2000-06-21,-4.84778997,-4.347843334,-4.609000083,-7.251413878806704,-5.567899128130735,-5.5263388153635935,-6.177163997864649,-6.737779828060123,-6.737779828060123,-7.417062162,-6.062178344,-0.052459886,-6.191734337,-7.433341641788553,-7.028340502942184,-6.834630046976388,-8.130908120798784
2000-06-22,-7.456200414,-6.946049032,-7.756995347,-7.252171803790505,-9.47286899457649,-8.35966493119343,-8.484677936383058,-7.447634472158077,-7.447634472158077,-8.325549674,-7.821811159,-0.071192314,-8.610310053,-7.945925822280403,-7.085027702289943,-8.041143689003334,-10.384066044354478
2000-06-23,-6.718293259,-6.217642783,-6.926032643,-7.255381554409546,-7.705711518055109,-7.664165677988894,-7.555849335540604,-7.457364119011366,-7.457364119011366,-8.008369343,-7.726780771,-0.069338379,-8.143429153,-8.153538353391673,-7.092002020973948,-6.868186357966547,-9.318343668975752
2000-06-26,-6.616586886,-6.072781839,-6.739779354,-7.228396372624996,-7.576310045767484,-9.534099486926657,-7.542847637076486,-7.573657226056811,-7.573657226056811,-8.010276984,-7.684218378,-0.069167264,-8.063001697,-6.053376631097835,-7.116977684049511,-7.03216783658145,-10.993643142661726
2000-06-27,-6.120798489,-5.582339736,-6.161767313,-7.231100199333549,-7.2005656902479656,-7.332006360301381,-7.875632634349675,-7.408164140728937,-7.408164140728937,-8.157770744,-7.60549812,-0.067958601,-8.367094665,-8.397363455425808,-7.116463602376719,-6.975664471192997,-10.221816497960246
2000-06-28,-5.682053134,-5.154420736,-5.647340245,-7.233805251031283,-6.966591336950554,-7.334745739390479,-7.0588307519725655,-7.319350265812015,-7.319350265812015,-7.962192127,-7.471891103,-0.066246371,-8.059790286,-7.5315608365112,-7.12331292485085,-6.8676039501512856,-9.96148318361428
2000-06-29,-5.311988982,-4.801210325,-5.217808549,-7.236520837828487,-5.20608036491615,-6.3668063629150655,-6.152308965204718,-6.997440235065598,-6.997440235065598,-7.62039955,-7.204513068,-0.064385539,-7.489577835,-8.841189369363043,-7.124926614788661,-6.849081171614786,-7.494870753921021
2000-06-30,-5.463491673,-4.929457155,-5.347480133,-7.239236716994577,-5.818845366207819,-6.210128778662427,-6.260362604628583,-7.159116913490688,-7.159116913490688,-7.858844101,-7.382050436,-0.06402194,-8.223078007,-6.52880429664206,-7.119887828231944,-6.963507127548781,-10.061509347925108
2000-07-03,-5.598569568,-5.05370395,-5.480920284,-7.241960513134209,-6.8529907593774535,-6.36140269345397,-6.934398231821085,-7.082576968654367,-7.082576968654367,-7.968423422,-7.266337585,-0.064514488,-8.218710664,-8.5003702646998,-7.123380677028108,-7.147962677126367,-8.054349947754924
2000-07-05,-5.25124592,-4.727816099,-5.092307017,-7.244621040410335,-5.9585400152848,-6.132159791611515,-5.97437784366849,-6.938273523542568,-6.938273523542568,-7.698309302,-7.148789379,-0.062733597,-7.940736685,-7.778161954131918,-7.124302553391293,-6.85070197659737,-9.3464183127017
2000-07-06,-5.280859771,-4.753703456,-5.108850164,-7.24742805621436,-5.411532614240741,-5.873515506003431,-5.956279680668606,-6.950727452990223,-6.950727452990223,-7.594574487,-7.02505899,-0.062031429,-7.590108323,-8.185732880500206,-7.138968702616166,-6.939049838981237,-10.210060216279492
2000-07-07,-5.317054806,-4.789243125,-5.144449382,-7.25017080693484,-6.365907430513892,-6.091581014190193,-6.439419971663972,-6.84706301187506,-6.84706301187506,-7.617365973,-6.850442496,-0.06207363,-7.414457089,-7.807919447618713,-7.143917292460278,-7.085099628750244,-8.170361949698023
2000-07-10,-5.069763846,-4.555448119,-4.863285104,-7.252675834950836,-6.074710544015039,-5.742383033421552,-6.0668583554455005,-7.056043078017345,-7.056043078017345,-7.887527437,-7.565270808,-0.060618539,-8.616610189,-7.911607412952351,-7.138685556020004,-6.909878729862773,-8.863534070792356
2000-07-11,-5.833057167,-5.286930716,-5.76986333,-7.296178463033939,-6.427651093512339,-6.033765882854443,-6.629126538799635,-7.318717590199735,-7.318717590199735,-7.996890829,-7.702549052,-0.061529283,-8.661789247,-7.811313410137532,-7.168513822437504,-7.114862974286705,-10.149163252541722
2000-07-12,-5.432949122,-4.906557773,-5.317775633,-7.299547156150976,-5.716341121440363,-5.574818220787667,-5.878058302494645,-7.043504332751241,-7.043504332751241,-7.793278743,-7.493763526,-0.060002111,-8.489250358,-6.72126142426839,-7.167455105548658,-6.884419342319433,-8.249192894706233
2000-07-13,-5.1633475,-4.649502724,-5.001873513,-7.302928072337727,-5.578351580415955,-5.310993229048952,-5.697411917047262,-6.8714097219339445,-6.8714097219339445,-7.694403056,-7.324030601,-0.058767243,-8.358076647,-8.43361383745931,-7.143143104142889,-6.895145343253608,-8.290496869887473
2000-07-14,-4.950342317,-4.449098465,-4.749522389,-7.30631134633579,-4.333762332471824,-4.904811918452506,-5.099214207613379,-6.774936679956411,-6.774936679956411,-7.505892677,-7.242184493,-0.057331003,-8.187898548,-7.581643602908501,-7.139440732421088,-6.846653168077534,-9.29070247999325
2000-07-17,-4.909123968,-4.403768682,-4.677642989,-7.309698517512876,-4.902234205657168,-4.859155915103324,-4.8703160787478,-6.713827647858806,-6.713827647858806,-7.423538508,-7.131714231,-0.056488303,-8.062022891,-8.189591762249767,-7.083773274997326,-6.840808273507207,-7.641860240483535
2000-07-18,-4.822190807,-4.323071157,-4.569061124,-7.3131026989389,-4.041018391195191,-4.407096294308813,-4.597593685145712,-6.605568602799145,-6.605568602799145,-7.320962741,-6.973335539,-0.066391265,-7.908578683,-6.761727908661796,-7.091012691603559,-6.822459217260184,-10.582164940968733
2000-07-19,-4.6975096,-4.210824026,-4.43100335,-7.316508260716542,-3.9862869156319536,-4.538596115918442,-4.142212764928722,-6.33985455424708,-6.33985455424708,-7.096698014,-6.782236419,-0.054022814,-7.721911691,-7.851960314569688,-7.051401806843275,-6.782827195775009,-10.317911115801108
2000-07-20,-9.320262445,-8.777790213,-10.04041957,-7.31991833307895,-6.321575493817161,-8.088266273319253,-6.658117785019325,-7.115891797217801,-7.115891797217801,-7.627981909,-7.616575304,-0.06431941,-8.390193141,-7.575096205553613,-7.151045206808986,-7.954880574325675,-9.97682264417031
2000-07-21,-8.241372659,-7.719391373,-8.838388473,-7.32334028248806,-6.436981079848918,-7.134537601735246,-6.691759407131701,-6.7283710694233365,-6.7283710694233365,-7.566473972,-7.283107547,-0.063268379,-8.286325294,-6.640254679067135,-7.125920329250313,-6.969851559729451,-9.497225590445725
2000-07-24,-7.920956755,-7.367779844,-8.385525572,-7.326770856059047,-6.976923317267613,-7.240297425573119,-7.010772996656682,-6.998607311176647,-6.998607311176647,-7.652404915,-7.414882734,-0.064401693,-8.28994637,-7.6248691214664435,-7.158755307480046,-7.129084874239728,-11.47299543887149
2000-07-25,-7.357432774,-6.78850033,-7.688011856,-7.330209637070863,-6.641976970247004,-7.078689354317117,-7.36380930661662,-7.010729219137156,-7.010729219137156,-7.700757473,-7.349671888,-0.064040393,-8.255220109,-6.862232169695888,-7.179309165731977,-7.006713934170719,-12.743378822306036
2000-07-26,-6.864574316,-6.299296886,-7.089916731,-7.333656399924225,-6.316957616292911,-7.0019730921099965,-7.345423342391381,-7.0268035632402,-7.0268035632402,-7.729052341,-7.293208893,-0.069302348,-8.207673226,-8.108881632986153,-7.164110348592607,-6.973970862724102,-9.136651406223386
2000-07-27,-6.381051558,-5.816497199,-6.500340462,-7.337107669286419,-6.289067377538531,-7.770782729314898,-6.200391351606831,-6.985590293296517,-6.985590293296517,-7.700686405,-7.208202266,-0.062830619,-8.126528209,-5.927201450875053,-7.167736482240379,-6.929057841235309,-10.223191057511444
2000-07-28,-5.94163661,-5.38715368,-5.973355379,-7.340570012747948,-6.10158914503648,-6.452851166855247,-6.999336992255298,-6.838635064823023,-6.838635064823023,-7.685317713,-7.046735127,-0.062018131,-8.053734747,-6.9214658449184565,-7.160692051390808,-6.986285445498288,-8.425324462529963
2000-07-31,-5.505260838,-4.974011333,-5.467974607,-7.344040037337672,-5.801283711549619,-6.341448664118908,-6.354113687802879,-6.7077021804421095,-6.7077021804421095,-7.487456391,-6.961333184,-0.060393554,-7.887692601,-7.487379681551141,-7.159026765473534,-6.869820081246699,-9.891118689016023
2000-08-01,-5.182268141,-4.669341498,-5.082298288,-7.347511520282772,-6.273986603847359,-7.307650794499346,-7.149362573927038,-6.515980316025368,-6.515980316025368,-7.286472218,-6.832808718,-0.058779218,-7.731370103,-7.558424387848969,-7.159158326775811,-6.865769624062439,-8.988410198404159
2000-08-02,-5.158818359,-4.634986353,-5.004654048,-7.351001448578759,-5.814562263404287,-5.569382878859623,-5.506117527947413,-6.55442292911092,-6.55442292911092,-7.268966983,-6.795984543,-0.058058509,-7.64278857,-7.59718871354469,-7.171454990954541,-6.929059725854611,-8.994623186885873
2000-08-03,-4.943131533,-4.434599938,-4.748585685,-7.354491029440858,-4.683426628876973,-7.020218636351861,-5.193546654260937,-6.35497007540592,-6.35497007540592,-7.141864922,-6.624201594,-0.063571987,-7.497601345,-6.144596637615077,-7.165693361098396,-6.891460594735081,-8.312925266402878
2000-08-04,-4.802344826,-4.305595073,-4.57734239,-7.357993575211501,-4.70087360893355,-6.875774908367774,-5.049649773413152,-6.2622222854580185,-6.2622222854580185,-7.048027325,-6.513060365,-0.055553681,-7.363851431,-7.919217725944909,-7.153829404882379,-6.904476918542578,-8.066266133104191
2000-08-07,-4.89772593,-4.398053307,-4.671172708,-7.3614968045231395,-7.098063130793432,-6.761388381633303,-5.411320066761963,-6.339342668327841,-6.339342668327841,-7.029779049,-6.504160118,-0.054980129,-7.276582927,-5.6710003947820224,-7.158264316836501,-6.930869151370324,-10.371210217986157
2000-08-08,-4.77113608,-4.280860781,-4.52352592,-7.308626295252817,-5.714369596533682,-6.60762407354508,-4.867860347308586,-6.166371234413433,-6.166371234413433,-6.941261683,-6.331726094,-0.053871649,-7.141349458,-7.3499335254845715,-7.158161684890803,-6.90582344806219,-12.283934508098794
2000-08-09,-6.298238007,-5.772508395,-6.352924951,-7.315456906620478,-5.085582424826285,-7.29604437894156,-6.395932090971521,-6.376258440534793,-6.376258440534793,-7.323644807,-6.600474714,-0.060397501,-7.59927607,-7.398188281554805,-7.161799226262564,-7.637638749412109,-11.004938083370996
2000-08-10,-5.774699476,-5.26505641,-5.763852641,-7.312532849550261,-7.844223383934114,-7.101780168988759,-6.744474674436361,-6.367858639307462,-6.367858639307462,-7.134014581,-6.605211918,-0.058806433,-7.450131946,-8.68710902940884,-7.155855678563092,-6.887519418854475,-9.760236091202964
