dates,AAPL,AXP,BA,CAT,CSCO,CVX,DD,DIS,GE,HD,HPQ,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,RTX,T,TRV,UNH,VZ,WMT,XOM
2000-11-14,-10.85144839,-7.6433957,-6.358481247,-7.263668192,-13.17697544,-4.426449747,-8.276577706,-9.731959471,-6.57623618,-14.38656057,-11.45864352,-8.69398984,-12.65502315,-4.81038131,-7.93441188,-5.336869614,-5.551893098,-4.670061506,-5.840361036,-7.475441971,-7.477161345,-6.787126654,-5.429370577,-6.560997612,-5.587731855,-6.174164035,-7.441623975,-6.523138312,-8.915503295,-4.729957918
2000-11-15,-11.29735677,-7.553880941,-6.547966553,-7.191338764,-13.12718328,-4.413470482,-8.13155075,-9.565032343,-6.552049008,-14.35480096,-11.84770005,-8.403309701,-13.03349216,-4.944413114,-7.717820598,-5.218798056,-5.331659731,-4.598168436,-5.798694351,-7.628465248,-7.422868142,-6.531462746,-5.122070713,-6.456911034,-5.476837037,-6.503093941,-7.675829451,-6.45671378,-8.899605042,-4.634726511
2000-11-16,-10.42486007,-7.290593246,-6.288623665,-7.147585184,-12.21805934,-4.351701965,-8.037041447,-9.533593415,-6.290759878,-14.13346921,-11.60612545,-7.937663814,-12.58344021,-4.553665606,-8.06772165,-5.144759802,-5.072775987,-4.531604967,-5.682897154,-7.304187928,-7.416145967,-6.2250694,-5.101151524,-6.224563135,-5.305553196,-6.405263815,-7.310427274,-6.686926293,-9.088124842,-4.549867605
2000-11-17,-11.19592053,-7.031374081,-6.956544769,-7.086513085,-12.44052067,-4.29696964,-8.017312506,-9.457447262,-6.009120177,-13.94126229,-11.55879418,-7.583589105,-12.36175035,-4.574826402,-7.824320819,-5.050514492,-5.179963356,-4.459225725,-5.645645737,-7.03687221,-7.670365472,-5.982244938,-4.998356985,-6.205172591,-5.208895495,-6.166795442,-6.94401355,-6.443472667,-8.86675795,-4.461604008
2000-11-20,-10.7761119,-7.145808539,-6.405311592,-7.044341678,-11.89097396,-4.236304745,-7.951745003,-9.373308007,-5.87919666,-13.74871627,-11.45735608,-7.754627027,-12.11990559,-4.606774016,-7.885299441,-4.951004232,-5.389556945,-4.403216775,-5.637430296,-6.65313557,-7.425458151,-5.819327573,-5.413569341,-6.021926092,-5.712335473,-5.936406573,-6.695179289,-6.877052435,-8.591976494,-4.380045969
2000-11-21,-10.22333637,-8.322035882,-6.094768936,-6.978151175,-11.44687676,-4.177084199,-7.823899329,-9.216900506,-6.285095219,-13.54109862,-11.50029305,-7.44135189,-11.6149909,-4.613302207,-7.865132846,-7.198554824,-5.622783047,-4.398308815,-5.637398964,-6.842930181,-8.965942582,-5.641947174,-5.251963051,-5.8121495,-5.622330649,-5.754954867,-6.537077447,-6.613657478,-8.394322538,-4.34276701
2000-11-22,-9.58150379,-8.036350247,-7.465753387,-6.998221023,-11.34998759,-4.213170974,-7.722739797,-9.107467551,-6.097057696,-13.36571947,-11.43998386,-7.990883652,-11.38477229,-4.795156681,-7.626304469,-7.102426784,-5.594897528,-4.369261497,-5.601584888,-6.507158895,-7.422627521,-5.557654053,-5.212442489,-5.686914315,-5.454376758,-5.647246335,-6.407493678,-6.350527859,-8.223462732,-4.411262057
2000-11-24,-9.404716686,-7.999734668,-8.513514357,-6.284685513,-12.03390213,-4.152124796,-7.593567712,-8.935473396,-6.753319469,-13.31717159,-11.39736407,-7.643218132,-11.24719298,-4.810620909,-7.735179461,-8.659144074,-5.541395723,-4.310614439,-5.566126864,-6.235767954,-7.376585063,-5.535327823,-5.449084481,-5.457195205,-5.613828714,-5.644962589,-6.821996365,-6.16253861,-8.197057497,-4.389809287
2000-11-27,-10.3352636,-7.749152983,-7.136830356,-6.959118108,-11.6920354,-4.109431061,-7.46276388,-8.877284657,-6.568576257,-13.1480044,-11.40001258,-7.368536015,-11.57204764,-4.822448807,-8.063341605,-8.334774493,-5.527029271,-4.244487142,-5.519655544,-6.379820037,-7.369685308,-5.599795504,-5.73957108,-5.554528757,-5.812952039,-5.465546363,-6.920267813,-5.929028923,-8.026993242,-4.306433115
2000-11-28,-10.3111875,-7.763767324,-6.898794335,-6.941261959,-11.22627411,-4.066294915,-7.43113525,-8.730354065,-6.314481257,-13.03468642,-11.3852573,-7.141671545,-11.39798824,-5.356047581,-7.825772796,-8.034648971,-5.877810131,-4.577389254,-5.564260819,-6.186341201,-10.794791,-7.271780271,-5.454499854,-5.80937591,-5.952552643,-5.621742659,-6.657521152,-5.850935348,-9.603976077,-4.320997792
2000-11-29,-10.65823936,-7.973851523,-6.305573111,-6.902689824,-10.52541896,-4.066675235,-7.338292469,-8.563346819,-6.126629951,-12.85784308,-12.35958922,-6.884305676,-11.39180852,-5.549089926,-7.980091265,-7.796624712,-5.862073426,-4.524752598,-5.494449088,-7.759814704,-8.160072853,-6.807151371,-5.234960436,-5.859122375,-5.7667146,-5.727901434,-6.522646505,-5.993426061,-9.307825105,-4.242105704
2000-11-30,-10.43117655,-8.004604206,-7.026369426,-6.912532562,-9.820983287,-4.661486526,-7.642413408,-8.620778352,-5.881530107,-12.66868931,-11.05251707,-6.735309117,-11.06717912,-4.702842384,-7.742423676,-7.749359313,-6.013576604,-4.507378928,-5.53756373,-7.784492662,-8.045155329,-6.554626681,-5.662092634,-5.743822179,-5.638090101,-5.551817023,-6.552563385,-5.923980253,-9.754473717,-4.966153156
2000-12-01,-12.41063863,-8.143789856,-6.52683335,-6.897928236,-11.83377287,-4.599145893,-7.604570136,-8.49276335,-5.655498856,-12.52114755,-11.20422228,-7.975821008,-12.41992573,-4.500135929,-7.758945659,-7.490598331,-6.005572306,-4.439486605,-5.601306055,-14.11052901,-7.399460826,-6.739966397,-5.35933272,-5.712772696,-5.485492103,-5.376140809,-6.440189983,-5.727479775,-9.440026476,-4.91688882
2000-12-04,-11.4804534,-7.903235855,-7.840673191,-7.297365949,-11.13681138,-4.552403099,-8.241767877,-8.534953151,-5.811308477,-12.30650359,-11.23683861,-7.77568806,-13.13592554,-5.198435435,-7.570584303,-7.250720684,-6.058343231,-4.374840459,-5.639200818,-12.30422615,-8.02540747,-6.615776217,-5.301514356,-5.51801956,-6.48316526,-5.242323716,-6.447273003,-5.497389994,-9.251985289,-4.82944022
2000-12-05,-10.63655048,-8.24316888,-6.930197697,-9.81473474,-11.74359559,-4.493843376,-9.38672396,-8.454782556,-5.640516107,-12.31588385,-10.63590805,-7.743505655,-12.87421161,-5.135386106,-7.414697101,-7.030031126,-6.028764706,-5.078974826,-5.578222559,-10.92856787,-8.294650369,-6.424131553,-5.40632167,-5.715306847,-6.301693703,-5.053668388,-6.34983469,-5.419053246,-9.521109181,-4.874919348
2000-12-06,-10.01591709,-8.338311678,-8.916387475,-7.055283222,-15.33379131,-4.498790926,-9.262107145,-8.546855156,-6.386963732,-12.62745832,-11.37599051,-8.134833388,-13.37635443,-4.598653682,-9.120681019,-6.956701977,-6.090003944,-7.525505711,-5.612305834,-11.27091962,-7.576754691,-6.187468006,-6.085499642,-6.37472115,-6.125382613,-5.092672466,-6.360463775,-5.32833239,-9.366499098,-5.003164571
2000-12-07,-22.72962083,-8.021570464,-7.761160028,-8.040081903,-14.40461369,-4.524639711,-9.38490349,-8.501677216,-6.143974733,-12.47129758,-10.62853343,-8.942411932,-14.29390828,-6.041484766,-9.106611104,-6.759027776,-6.134692864,-7.345477506,-5.516721599,-11.35261887,-7.712844454,-6.34021612,-5.783157036,-6.174768236,-6.025205668,-5.127803426,-6.302853761,-5.334754146,-9.095380525,-5.128682114
2000-12-08,-18.04317925,-7.726477648,-6.832759554,-6.587258727,-13.89143251,-4.459757958,-9.692695806,-8.470302816,-5.945638029,-12.27456304,-10.60936846,-9.034796611,-14.09673802,-5.034728197,-8.949206843,-6.742403714,-6.13037797,-7.097630281,-5.484190375,-12.03897461,-8.829694101,-6.094817185,-5.68728474,-5.948100601,-5.843219356,-5.492035779,-6.30782422,-5.232066095,-8.809081409,-5.107772584
2000-12-11,-16.09749194,-7.668805515,-7.824890304,-6.119265522,-13.61774994,-4.416488028,-9.57364126,-8.36393893,-6.112783736,-12.32382269,-11.04272271,-9.030622166,-14.12765974,-4.680174691,-8.776200784,-6.740383358,-6.149369243,-7.008001436,-5.47137763,-10.91860401,-7.931570005,-5.885453272,-6.356974024,-5.757878062,-6.594635037,-6.170895053,-6.572045863,-5.62299559,-8.565403387,-4.983689745
2000-12-12,-13.64686776,-7.707064797,-7.219686923,-6.353524528,-13.44632183,-4.358162135,-9.41874592,-8.2956118,-5.878220272,-12.37448495,-10.60423405,-8.736707009,-14.66378934,-4.588979215,-9.395767347,-7.099195214,-6.114204624,-6.877475912,-5.411474821,-11.5791521,-8.536860377,-5.711729773,-6.749796612,-6.146898826,-6.542177823,-6.177582436,-6.456503818,-5.707718633,-9.217396123,-5.209880935
2000-12-13,-11.90684986,-7.456981615,-6.590053622,-6.06788922,-12.75624222,-4.30181409,-9.240614577,-8.187759221,-6.624117655,-12.19085734,-11.49801,-8.416726226,-14.516186,-4.770920874,-9.123627185,-6.877136107,-6.170892855,-6.743061884,-5.331491428,-10.35323716,-7.766031609,-5.598639977,-7.33041402,-6.058596899,-6.551126186,-5.918099293,-6.663127925,-5.602025167,-8.932800778,-5.081747978
2000-12-14,-11.0447817,-7.206530802,-6.48829215,-6.295649372,-13.26771775,-4.252725882,-9.159967138,-8.122662249,-6.362667964,-11.99509557,-11.63083508,-8.33297913,-14.41563421,-4.878705701,-9.117439126,-6.666213176,-6.113620611,-6.580153684,-5.250552187,-9.518079165,-7.321981024,-6.345241395,-6.280623865,-6.175888045,-6.536403332,-5.80093349,-6.479601592,-6.059421084,-8.922358984,-5.01096642
2000-12-15,-11.20218075,-7.108652642,-6.224372841,-6.705765512,-12.61306178,-4.687148296,-9.010647089,-8.101804818,-6.523223182,-11.91922099,-11.55707996,-8.022283648,-14.25710247,-4.563501039,-9.211177206,-6.526133124,-6.07709498,-6.591901298,-5.21254724,-9.190052135,-10.95797155,-6.108249874,-5.808306923,-5.972289011,-6.525571476,-5.962964534,-6.906351597,-5.979039731,-8.692066872,-5.104107806
2000-12-18,-10.75694843,-6.98736178,-7.032529659,-6.162580404,-12.93999336,-4.659637462,-9.272601382,-7.971983699,-6.721565809,-11.96025088,-11.68048637,-8.485867332,-14.60581355,-4.55496778,-9.062844415,-7.542549561,-6.014887078,-6.524640568,-5.146764358,-14.2942361,-7.668003437,-5.912468597,-6.298540552,-5.754120324,-6.426225011,-6.113995627,-6.895932319,-6.144382495,-8.581212496,-5.088610087
2000-12-19,-9.973535099,-7.224197153,-8.450509359,-7.314751737,-15.84169961,-4.861078519,-9.328922745,-7.841798977,-6.647974807,-12.02893998,-11.58154298,-8.351248516,-14.59854668,-4.46287918,-9.019412054,-7.513469467,-6.033246081,-6.512561426,-5.11419007,-13.1228902,-7.693778666,-5.998827349,-5.87495728,-6.140021252,-6.277004335,-6.236234818,-7.203691228,-5.957123795,-8.341378505,-5.171168329
2000-12-20,-9.632603342,-7.356407174,-7.876426224,-6.547246458,-15.32422241,-4.78496437,-9.770642192,-7.745579399,-6.524326589,-11.98625595,-11.29953195,-8.015148226,-14.31254455,-4.494357873,-8.784564395,-7.591465046,-6.003317406,-6.371276598,-5.219388003,-13.38355241,-7.705937152,-5.998604934,-5.414395418,-5.965872227,-10.88038091,-6.149865316,-7.746786045,-7.287271257,-8.859940047,-5.073583026
2000-12-21,-9.648357507,-8.555328377,-7.179119284,-6.151457981,-18.62784772,-5.007501327,-9.666507089,-8.268037282,-7.499876713,-11.94881314,-11.33657434,-8.379770194,-14.50797206,-4.720301424,-8.755333309,-7.369040086,-6.229055135,-6.250290524,-5.253410792,-14.2319728,-8.443574559,-6.139188164,-5.200624113,-5.950660397,-11.7817662,-5.941672159,-7.262373854,-7.529212344,-8.674429585,-5.131357756
2000-12-22,-9.517688293,-8.352187131,-6.520898436,-7.472241802,-18.17208028,-4.91492538,-9.99483842,-8.211512376,-7.200185287,-11.92411348,-11.27811759,-8.890530906,-14.30823087,-4.51216212,-8.84716575,-7.987350775,-6.374027097,-6.11683586,-5.204838999,-13.38723194,-7.393799347,-9.275392626,-5.713863374,-5.968340394,-11.22155399,-5.754973611,-7.273273502,-7.566925015,-9.148964433,-5.01439536
2000-12-26,-11.67584959,-8.08870631,-6.461773902,-7.980575096,-18.04375928,-5.050551374,-10.34985709,-8.35461367,-7.041389327,-11.83643553,-11.54442302,-10.18360986,-14.04149005,-4.477387234,-8.588858776,-7.745170537,-6.304325385,-5.99321726,-5.290185956,-13.64611337,-8.81826141,-9.264469344,-5.411176693,-5.818464971,-10.84329493,-5.531851133,-7.01208646,-7.48154151,-8.904156434,-5.079053541
2000-12-27,-10.7360803,-7.806661366,-6.200802889,-7.102518993,-17.11881466,-5.17912226,-10.15471038,-8.273562969,-6.773875429,-11.68170162,-11.51091392,-10.21911003,-13.82082889,-4.526344019,-8.32487715,-7.596863748,-6.240011149,-5.963062814,-5.367663173,-12.19573469,-10.2343368,-8.464788173,-5.186060452,-5.818349271,-10.48220187,-6.806429428,-7.139381052,-7.538973276,-8.997759052,-5.107012186
2000-12-28,-9.950073047,-7.542726039,-6.290625408,-6.320449739,-16.23411302,-5.083022107,-10.09373644,-8.452085098,-6.739377707,-11.7126467,-11.58752954,-9.742827381,-13.65194695,-4.110199985,-8.114145334,-7.371423027,-6.220291074,-6.125406511,-5.26963711,-10.96121294,-9.741012817,-7.867991912,-5.789565027,-5.896197647,-10.15183967,-6.611162483,-6.868750998,-7.455245179,-9.03343614,-5.006565352
2000-12-29,-9.402620157,-7.352222635,-6.462936741,-6.085284156,-15.65652276,-5.266997253,-9.914430664,-8.355018292,-6.474808369,-11.50212422,-11.51105823,-9.358133098,-13.67008127,-4.185627249,-7.890046541,-7.156162283,-6.213564036,-6.128800154,-5.318590167,-10.75972365,-7.48287826,-7.370987902,-5.432574783,-5.791615423,-9.767206405,-6.6008547,-7.106955015,-7.494673826,-8.759712406,-4.928194503
2001-01-02,-9.064905055,-7.197067505,-6.232767534,-6.068016041,-15.20944511,-5.209060484,-9.880546197,-8.242590399,-6.280126763,-11.54933194,-11.54227144,-9.010100698,-13.70750677,-4.108393838,-7.980484661,-6.934309361,-6.146701522,-6.03919487,-5.277919646,-10.12094332,-7.586969319,-6.89200361,-5.366287029,-5.588423764,-9.417565538,-6.341270918,-7.106929891,-7.424182745,-8.486828378,-4.811812959
2001-01-03,-8.829418766,-7.97482362,-8.750247471,-6.518607313,-18.47344433,-5.178160259,-10.07577274,-8.28444938,-8.948989069,-11.29336596,-11.61060756,-8.6650186,-12.36516294,-4.553056825,-8.0478777,-6.722732977,-6.105262846,-5.953647238,-5.211073995,-9.120198669,-8.249289461,-5.917654405,-5.092304592,-6.3317771,-9.792541683,-7.481425618,-8.090336581,-7.262068859,-8.26569337,-4.913268751
2001-01-04,-13.98861718,-9.132831658,-7.280097789,-6.151263192,-24.53420252,-5.48380752,-9.911944646,-9.378866504,-10.86568862,-12.5442246,-12.02154685,-10.76291359,-13.95266638,-4.952105087,-12.17949951,-6.74128857,-6.057550221,-5.87056047,-5.669944876,-12.70447636,-8.508220844,-7.813301632,-7.521924788,-6.099153135,-9.461640145,-7.188193637,-8.186113531,-7.852668767,-9.584869694,-5.431414949
2001-01-05,-13.32087747,-9.065413912,-7.002463543,-8.07259082,-23.18112932,-5.508483434,-10.02893604,-9.335571598,-10.30789975,-12.38623926,-12.01524552,-10.34953611,-13.7924712,-5.024181941,-11.87716691,-6.789464811,-6.048150079,-5.786116697,-6.215009286,-11.5537566,-8.112460619,-8.020306637,-7.42268846,-6.095160009,-9.152695584,-7.894548213,-10.97208891,-7.971624113,-9.68541051,-5.628645939
2001-01-08,-12.54695439,-9.494667199,-7.45434745,-9.588256758,-24.89055887,-5.386144632,-10.33670028,-9.208320628,-9.914739047,-12.35876259,-12.50500161,-9.951971175,-13.83794079,-4.923643285,-12.25897528,-6.587149849,-5.984647085,-6.001487704,-6.139318305,-10.61019383,-9.192398324,-7.523337085,-7.35153728,-6.392940877,-9.113832939,-7.663083178,-9.672906061,-7.718218588,-9.81764446,-5.452549606
2001-01-09,-11.19186237,-9.955621465,-6.655302936,-7.000264953,-23.50334292,-5.264498746,-10.15224369,-9.326551551,-9.913715628,-12.35692146,-12.51910197,-9.60359198,-13.71399441,-4.772995281,-11.8394227,-6.470267201,-5.930784835,-5.899589595,-5.95639058,-9.697766515,-9.761883302,-7.124788716,-6.695330019,-6.293290554,-8.759352749,-7.694075394,-8.648741325,-7.514057413,-9.50608292,-5.292876955
2001-01-10,-11.08851543,-10.09494334,-6.260710395,-6.250161051,-22.27434063,-5.203715408,-10.62338426,-9.174207433,-9.597223369,-12.32950985,-12.37471487,-9.356646612,-13.57490893,-4.66148363,-11.47871929,-6.311485134,-5.876288915,-5.842132001,-5.829379776,-10.39146357,-8.540076084,-7.186356654,-6.556816763,-6.367675246,-8.769668045,-7.60014297,-7.94214331,-7.438389548,-9.353320725,-5.194937171
2001-01-11,-10.9712424,-9.700975097,-6.534662845,-6.309554819,-21.25943368,-5.096851102,-10.49098484,-9.03806638,-9.163574946,-12.25151594,-12.3772888,-9.190350048,-13.49462173,-4.910324623,-11.51854469,-6.123727294,-5.813050136,-5.76012209,-5.720735938,-9.712288282,-7.855939503,-7.039105967,-5.954696721,-6.360803503,-8.456162498,-7.309654339,-8.403399956,-7.304538532,-9.186482986,-5.135274196
2001-01-12,-13.60479764,-9.484289569,-6.538102626,-6.188734333,-21.02371364,-5.068114096,-10.36151204,-9.010823621,-9.248289763,-12.17442989,-12.37672536,-8.842398832,-11.74279895,-5.352480299,-11.86023044,-6.278731061,-5.788835298,-5.657360882,-5.702168822,-9.661113345,-7.368632533,-7.157918241,-5.714767464,-6.313107483,-8.116292995,-7.000240876,-8.090444001,-7.118200426,-8.909371221,-5.046215273
2001-01-16,-12.76937731,-9.118279916,-6.67446307,-7.618809454,-20.05732862,-4.980003133,-10.16814992,-9.397095868,-8.981932112,-12.01046484,-12.48040653,-8.605929903,-11.70076917,-5.441122095,-11.5247544,-6.145111005,-5.84041677,-5.671422607,-5.59548541,-9.288195346,-7.834903026,-6.804269501,-6.618501579,-6.987544476,-8.062572103,-7.68913683,-7.871512783,-6.939136907,-8.71415507,-5.000258692
2001-01-17,-11.35009446,-8.785435433,-6.297337914,-6.897466694,-19.05798638,-4.88868461,-10.1182757,-9.519816651,-8.973929306,-11.8412656,-12.48241017,-8.356852055,-11.36391158,-5.24705246,-11.1590718,-5.974375219,-5.805396129,-5.8403024,-5.619479355,-8.758055431,-7.505796713,-6.477109422,-6.270590826,-6.718102174,-7.879571994,-7.664513183,-7.409291616,-6.898821123,-8.688456906,-4.947087588
2001-01-18,-10.60919253,-8.602950668,-7.141134249,-6.310400054,-18.07516,-4.826088015,-9.936483865,-9.373321317,-8.668173151,-11.95422635,-12.36199545,-8.531874692,-11.216069,-5.407484328,-10.81486118,-5.900826738,-5.781550918,-5.894913194,-5.697247351,-8.105559295,-7.319381091,-6.524893571,-6.282709095,-6.569885191,-7.559788654,-7.446777774,-7.303433683,-6.736244297,-8.489635179,-4.969587657
2001-01-19,-15.33198562,-8.283178413,-6.911639268,-10.56962376,-18.06073218,-4.77590072,-9.743671008,-9.229270742,-8.425584768,-11.98788491,-12.66742377,-9.100250644,-13.29014392,-5.516198462,-10.68276608,-5.812351616,-5.785898742,-5.861715663,-5.674903965,-8.7582335,-7.325956293,-6.288372639,-5.673702548,-6.376951913,-7.257776106,-7.127048683,-6.996752724,-6.889491357,-8.322726285,-4.941671264
2001-01-22,-14.26941019,-8.117236701,-7.033952418,-7.861236075,-17.30129334,-4.694938828,-9.671426739,-9.108779839,-8.149230864,-12.32883139,-12.7021893,-9.237257243,-13.32000878,-5.298113744,-10.42575613,-5.840056416,-5.897141356,-5.730479477,-5.572617611,-11.75640692,-11.21013937,-6.079965976,-5.472351999,-6.513103923,-7.08510386,-6.883496217,-6.866222372,-6.666981346,-8.615016598,-4.852670824
2001-01-23,-12.45197308,-9.652832979,-6.453778022,-6.513477875,-16.32134641,-4.619962256,-9.494752143,-9.265818286,-8.083356174,-12.51694785,-12.747357,-9.317478973,-11.0024755,-5.107160104,-10.10850882,-5.664130944,-5.854328817,-5.833592612,-5.476349242,-10.89823179,-7.689754457,-6.055227588,-5.36410142,-6.32174677,-6.939493246,-7.221661827,-9.866733765,-6.727705536,-8.61619249,-4.79059529
2001-01-24,-13.0970302,-9.54370793,-6.707475132,-6.575252761,-15.61595033,-4.544301469,-9.387741094,-9.296351476,-7.86400312,-12.37335466,-12.67989039,-8.903129309,-13.18634114,-5.095539261,-9.853020774,-5.683887409,-5.775510413,-5.815374007,-5.678469372,-10.08828305,-7.388121075,-6.033418028,-5.105271481,-6.134522181,-6.675684723,-7.246757829,-10.53411066,-6.512395593,-8.402456642,-4.813969527
2001-01-25,-11.63589143,-9.186873376,-6.279168668,-6.440708358,-14.34986388,-4.473181316,-9.224021026,-9.179622149,-7.56343207,-12.19947746,-12.67552139,-8.25527766,-11.47407123,-5.172964018,-9.751472,-5.685643414,-8.212795185,-5.980101314,-5.592536601,-9.946489749,-7.542957103,-5.868388657,-5.003834187,-5.899309788,-7.107127535,-7.082970673,-9.419388831,-6.841165032,-8.148234107,-4.726601359
2001-01-26,-11.08371317,-8.84832363,-6.827945053,-6.915628251,-15.54858828,-4.924447727,-9.060326744,-9.064278088,-7.272638633,-12.08111595,-12.65562575,-8.245666009,-13.14072476,-5.088790244,-9.436728091,-5.55294598,-8.26021297,-5.970954658,-5.802067666,-9.390220802,-8.610157681,-6.344509901,-4.896676591,-6.222259168,-6.823497458,-6.82481024,-8.523923882,-6.756203854,-7.905421373,-4.672465658
2001-01-29,-10.53211173,-8.529457543,-6.655785879,-6.316532653,-14.97750983,-4.841096524,-8.884324129,-8.938460557,-7.325263862,-11.98754071,-12.39554078,-9.263894168,-13.11940779,-4.920654275,-9.257901631,-5.458244102,-7.421335115,-5.949529423,-5.692057178,-9.243069601,-7.868215942,-6.124631415,-4.993527308,-6.53714569,-6.67388323,-6.755156074,-7.923268,-6.541286263,-7.691213777,-4.695178999
