dates,AAPL,AXP,BA,CAT,CSCO,CVX,DD,DIS,GE,HD,HPQ,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,T,TRV,UNH,RTX,VZ,WMT,XOM
2004-03-09,-6.058367798,-2.235253316,-4.419761905,-4.822078374,-7.478210561,-2.14740443,-4.160326172,-4.048064752,-3.6310043,-3.697410931,-5.374498161,-2.817504418,-7.878989045,-3.001064142,-2.439285036,-2.59572864,-3.647502836,-3.719430877,-3.392672381,-3.685268587,-2.386542301,-2.881745433,-2.655904583,-4.096922059,-3.265988368,-2.861458872,-4.008088125,-2.277408898,-2.440696835,-2.817498806
2004-03-10,-6.218460334,-2.19763536,-4.681571621,-4.734503644,-7.516120787,-2.260115045,-4.58207644,-3.966704466,-4.64851468,-3.767604759,-5.409410395,-2.745164117,-7.621780694,-2.994398036,-2.60786915,-2.540221916,-3.758510959,-4.048161999,-3.421436239,-3.636032405,-2.417291329,-2.87321321,-2.559696976,-3.9797204,-3.491498795,-3.215263071,-4.309445588,-2.258810699,-2.433611838,-2.760324776
2004-03-11,-6.262532094,-2.565836468,-4.804158389,-5.35950483,-7.306764041,-2.545006192,-5.038057562,-4.302028566,-4.1415921,-3.977955892,-5.257541179,-2.993037211,-7.975058361,-2.256943904,-2.750621435,-2.566661467,-3.704202979,-4.300005217,-3.726708523,-3.824367528,-2.373682658,-3.330032336,-2.672990909,-4.416300913,-3.920673712,-3.05582094,-4.578501333,-2.612571598,-2.861732529,-2.783478724
2004-03-12,-6.226190202,-2.779980444,-5.201397039,-5.207949557,-7.097180595,-2.984021735,-5.421529388,-4.478241181,-4.498223157,-4.07217605,-5.280412926,-3.329632335,-7.949841951,-2.910752118,-3.075042203,-3.312793341,-3.739159527,-4.229967676,-4.03986177,-3.935722035,-2.654997577,-3.911895289,-2.92777694,-4.47397891,-4.275352036,-3.382270437,-4.781311467,-2.850292097,-3.059240075,-3.28430375
2004-03-15,-6.235760498,-2.682263009,-4.956210621,-5.434289575,-6.750561968,-2.907931989,-5.225060879,-4.423313174,-4.754451697,-4.037188034,-5.257746542,-3.247142136,-7.630779639,-3.190686821,-3.001201838,-3.219091745,-3.689035977,-4.117142856,-3.941769701,-3.881204444,-2.608715805,-3.745551973,-2.827803118,-4.401124002,-4.289138396,-3.495141289,-4.718276956,-2.759227582,-2.963353153,-3.376965788
2004-03-16,-6.241612906,-3.121404285,-5.035697402,-5.41014555,-6.917217359,-3.01203367,-5.688457775,-4.741300238,-3.980511225,-4.299649222,-5.526265616,-3.481282395,-7.92065505,-2.623252036,-3.226345418,-3.428991525,-3.952114358,-4.217170579,-3.921831381,-3.929703021,-2.623058919,-3.775626109,-3.083216111,-4.382806208,-4.969066438,-3.336170927,-4.532089441,-2.958969726,-3.068589969,-3.271895291
2004-03-17,-6.214670221,-3.171165371,-5.010242905,-5.486277075,-6.678157796,-2.898340643,-5.476664304,-4.645142222,-3.955077918,-4.167051126,-5.395587881,-3.384785672,-7.699130543,-3.196849662,-3.183054317,-3.351451384,-3.88188505,-5.088708787,-3.841523738,-3.801530926,-2.597995239,-3.736361413,-3.000009987,-4.27289549,-5.057875167,-3.325338887,-4.316222979,-2.910167519,-2.998487664,-3.19910193
2004-03-18,-6.220164776,-3.080477754,-4.864549532,-5.687613508,-6.441270454,-2.819943862,-5.298673894,-4.56190746,-3.836116077,-3.999705151,-5.365920668,-3.293502339,-7.389157174,-2.776099294,-3.253265471,-3.309123385,-3.7945397,-5.962766666,-3.98458629,-3.691635313,-2.584604025,-3.881986231,-2.961979007,-4.19819108,-4.881388436,-3.214319492,-4.180778597,-2.845697579,-2.914367087,-3.104138284
2004-03-19,-6.185701119,-2.975671255,-4.667161182,-5.386017442,-6.596540816,-2.735725581,-5.033996279,-4.495658253,-3.805644139,-3.866931768,-5.228753977,-3.309177376,-7.689680672,-3.162558057,-3.248670928,-3.202379339,-4.139586282,-6.026132081,-3.891675818,-3.772769836,-2.558428869,-3.817684266,-2.862851743,-4.109593942,-4.582348213,-3.196018843,-4.261859681,-2.789516201,-2.821988371,-3.03188285
2004-03-22,-6.153650555,-3.102691294,-4.626157308,-5.348958909,-7.089069667,-3.074283056,-4.848443321,-4.575204689,-4.020649275,-3.960855188,-5.356964648,-3.483054335,-8.091297057,-3.216381479,-3.520004432,-3.191344473,-4.046467849,-5.790712685,-4.067393196,-3.872030497,-2.51171631,-4.122476432,-2.843938558,-4.033710121,-4.604631327,-3.305676642,-4.782487249,-2.726140712,-2.855023213,-3.393695077
2004-03-23,-6.08163404,-3.396337644,-4.910967594,-5.298748534,-7.055085596,-3.201341223,-5.66217876,-4.739003969,-4.635767972,-4.192320457,-5.354644608,-3.507744797,-8.091627939,-3.321516994,-3.675362129,-3.302510849,-3.977391424,-5.416438649,-4.004132863,-3.837494209,-2.509223038,-4.079226539,-2.754096154,-4.268828382,-4.713330775,-3.367933491,-4.852488844,-3.060620254,-2.937617912,-3.568962819
2004-03-24,-6.053079992,-3.327654489,-4.79128265,-5.120408617,-6.883482812,-3.080806129,-5.677239954,-4.647172825,-4.343103988,-4.124265682,-5.203825478,-3.408374193,-7.932643864,-3.531154686,-3.562760744,-3.227105488,-4.256540105,-5.025696985,-3.935772821,-4.031757723,-2.505392174,-4.017690371,-2.786851831,-4.215534183,-4.497298043,-3.340404912,-4.611752767,-3.225715304,-2.868898924,-3.489511806
2004-03-25,-6.02751698,-3.323192987,-4.602013604,-5.000320143,-6.651099506,-3.42100122,-5.383023042,-4.721830565,-4.165219359,-4.17724391,-5.144779425,-3.313421654,-7.653705456,-3.021244879,-3.533233614,-3.148157522,-4.177115762,-5.145551957,-4.170669908,-3.966539464,-2.468292118,-3.842622202,-2.759693394,-4.269989272,-4.444949042,-3.970875494,-4.489222097,-3.168464624,-2.788736057,-3.671256777
2004-03-26,-6.250243436,-3.278496911,-4.600151254,-4.976545492,-6.299763119,-3.625103499,-5.305147716,-4.63307667,-3.782797785,-3.908969294,-5.282566044,-3.222818247,-7.235068242,-2.759294906,-3.546805255,-3.062095652,-4.163074573,-4.23761478,-4.137171136,-4.052295064,-2.440500069,-3.703777707,-2.758028613,-4.215213617,-4.49868175,-3.770308439,-4.465960927,-3.067436512,-2.667623596,-3.480587112
2004-03-29,-6.211558991,-3.206764214,-4.619309476,-4.820575784,-6.319178284,-3.492743861,-5.152378567,-4.539035,-4.184355907,-3.963125712,-5.134362369,-3.133971778,-7.391195274,-2.749658717,-3.522447046,-2.950846835,-4.42514603,-4.617676678,-4.055177765,-4.034079237,-2.430384123,-3.539972679,-2.785481088,-4.184801474,-4.256989354,-3.663672607,-4.28303109,-3.15895633,-2.724482979,-3.532307056
2004-03-30,-6.314509518,-3.075005396,-4.576537619,-5.137615507,-6.082696954,-3.352699168,-5.099748367,-4.4489795,-4.869207844,-3.855691322,-5.293550946,-3.057388642,-7.151754322,-2.951261091,-3.544875347,-2.914859561,-4.382033697,-5.323219983,-4.01024184,-3.971632745,-2.396568258,-3.594019235,-2.74250122,-4.12344838,-4.092612402,-3.733992038,-4.215768724,-3.068893016,-2.631149034,-3.522822753
2004-03-31,-6.242408422,-2.930861165,-4.475429911,-5.017257618,-5.935212223,-3.261108436,-5.026070707,-4.359889383,-4.437058106,-3.80213022,-5.151599331,-3.04241685,-7.188847997,-2.682972372,-3.417541685,-2.904071174,-4.291382334,-4.795256733,-4.05274203,-3.909098365,-2.359013532,-3.466130197,-2.712267295,-4.030771923,-3.977270421,-3.576502136,-4.056654659,-3.008465631,-2.604797175,-3.559555733
2004-04-01,-6.230675757,-2.889373966,-4.495071138,-5.014622335,-6.133906676,-3.149961336,-4.79933013,-4.364314633,-4.528144584,-3.786432347,-5.171814448,-3.055014967,-7.201403239,-2.993344631,-3.277397638,-2.805778608,-4.227763574,-5.007377299,-3.945451227,-4.007473735,-2.350223459,-3.358125856,-2.852674032,-3.950595128,-3.87666228,-3.542100744,-3.919060684,-2.925052396,-2.632683222,-3.383174428
2004-04-02,-6.171768236,-2.807933018,-4.471115623,-4.811028208,-5.964832292,-3.032494756,-4.611344953,-4.287065967,-4.573650392,-3.867548474,-5.057002795,-2.972929489,-6.993343896,-2.725768516,-3.21153123,-2.735756688,-4.161090308,-4.557140186,-3.908758047,-3.9109005,-2.542363046,-3.363452372,-2.816885883,-3.875023154,-4.065367088,-3.436144512,-3.761736579,-2.827977017,-2.99409539,-3.233939645
2004-04-05,-6.178060509,-2.738733599,-4.598075042,-5.14635579,-5.693836426,-2.918871464,-4.579022016,-4.219175703,-3.746402526,-4.000192074,-4.968342315,-2.901257842,-6.698966588,-2.398094406,-3.509399577,-2.676687502,-4.061005924,-5.123606505,-3.830321197,-3.991008406,-2.502776453,-3.329377777,-2.719700359,-3.793065876,-4.576154078,-3.239602897,-3.70978242,-2.735461016,-2.916801742,-3.233647153
2004-04-06,-6.268558722,-2.677270508,-4.583929916,-5.187100721,-5.499639646,-2.834257712,-4.545435473,-4.150998959,-4.161691021,-3.854125661,-5.032395381,-2.821240278,-6.4728801,-2.614147847,-3.413389134,-2.724853006,-4.01004925,-4.852244214,-3.749878192,-3.880584093,-2.504213534,-3.218682202,-2.634367016,-3.773021618,-4.276126802,-3.52835926,-3.69517546,-2.636950377,-2.852233588,-3.226650823
2004-04-07,-6.228542101,-2.693446345,-4.470937292,-5.051894382,-5.52442347,-2.729479762,-4.392323898,-4.070164105,-4.626330442,-3.943073654,-5.053270817,-2.839515258,-6.551463192,-2.994761888,-3.395669724,-2.659519566,-4.117877299,-5.004083427,-3.679540813,-3.857827041,-2.563345303,-3.269335381,-2.579491411,-3.848010656,-4.586300483,-3.330282163,-3.577110886,-2.591689136,-2.772136826,-3.07006296
2004-04-08,-6.191689474,-2.64785457,-4.63527548,-5.013822388,-5.775996649,-2.647011588,-4.61315921,-4.28423405,-4.152935724,-4.097043749,-5.037731072,-2.888836409,-6.936769572,-3.008199264,-3.307053663,-2.588040776,-4.073165758,-4.459446152,-3.674345774,-3.894449985,-2.614203237,-3.195699088,-2.604532773,-4.048521545,-4.435269902,-3.295312434,-3.458438889,-2.660322875,-3.030817861,-3.056387272
2004-04-12,-6.163137441,-2.684987894,-4.664386358,-4.828010317,-5.73108527,-2.556859826,-4.391367984,-4.204809642,-3.854552877,-4.180150168,-5.03693779,-2.809595861,-6.976442701,-2.458326132,-3.278257704,-2.514154781,-4.105317475,-3.775469191,-3.633222024,-3.834957532,-2.565301043,-3.090523134,-2.524208141,-4.002082952,-4.705100188,-3.280364947,-3.427284573,-2.611108198,-3.373272674,-3.135851719
2004-04-13,-6.192151864,-2.628257295,-4.678628561,-5.027617355,-5.62634508,-2.502673968,-4.316933498,-4.402607006,-3.580665115,-4.089945864,-5.03148339,-2.736456812,-6.770341732,-2.584508473,-3.233675002,-2.586355283,-4.044825435,-4.460744844,-3.5650746,-3.741398353,-2.532606472,-2.977274308,-2.479225091,-3.892048201,-4.506086793,-3.471086994,-3.458913581,-2.532317129,-3.264833739,-3.311633494
2004-04-14,-6.197128589,-2.927099159,-4.675607794,-5.217861016,-5.978055415,-2.599832782,-4.500886182,-4.687327239,-3.57973376,-4.311528284,-5.119969404,-2.807387728,-6.601864383,-2.748660481,-4.130151349,-2.499221732,-4.420623051,-4.694224865,-3.56531209,-3.737630986,-2.61957445,-3.013301272,-2.649937577,-3.913566112,-5.080124172,-3.573522275,-3.631825866,-2.656312152,-3.460389817,-3.241206421
2004-04-15,-6.145269039,-3.571146715,-4.574258734,-5.210541048,-6.179466993,-2.513262614,-4.323630907,-4.590290402,-4.52667236,-4.284053755,-5.128824617,-2.734560273,-6.698161883,-2.205679649,-4.422540819,-2.445114349,-5.176714304,-5.028420234,-3.577523879,-3.630406915,-2.659330167,-3.003062235,-2.581880253,-3.859681724,-5.248199356,-3.58621661,-3.473576139,-2.615983876,-3.334037909,-3.265165543
2004-04-16,-6.617096977,-3.506499571,-4.378572391,-5.017009039,-6.456298967,-2.437184366,-4.135301273,-4.65039949,-4.506328437,-4.237155441,-5.033471185,-2.706010043,-7.147870537,-3.232925213,-4.520229136,-2.360998386,-5.06436225,-3.828051416,-3.674107526,-3.761160096,-2.64331321,-3.316333322,-2.507866296,-3.789916281,-5.200029921,-4.796848877,-3.346025769,-2.569969517,-3.241393237,-3.277629194
